username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tedcruz;2016-02-05 14:47;288;395;"Ensure America's best days are still ahead. Join the #CruzCrew : http:// tedcruz.org https://www. youtube.com/watch?v=GagKhC 6lQ7E …";;;#CruzCrew;"695710409873969153";https://twitter.com/tedcruz/status/695710409873969153
tedcruz;2016-02-05 11:57;1059;1361;"I want to call on @ABC and @GOP to include @CarlyFiorina on the debate stage: http:// therightscoop.com/ted-cruz-its-a -mistake-for-abc-to-exclude-carly-fiorina-from-the-debate-video/ … #GOPDebate";;@ABC @GOP @CarlyFiorina;#GOPDebate;"695667497878433793";https://twitter.com/tedcruz/status/695667497878433793
tedcruz;2016-02-04 21:55;388;683;"Help elect a consistent conservative as our next president: http:// tedcruz.org/volunteer https:// youtu.be/F1tIH5XhXa0";;;;"695455593344053248";https://twitter.com/tedcruz/status/695455593344053248
tedcruz;2016-02-04 16:48;780;910;""Trump has proven already that he is completely malleable" https:// amp.twimg.com/v/bfb4e28d-71c 5-45a2-8831-921238654ad6 …";;;;"695378415042502657";https://twitter.com/tedcruz/status/695378415042502657
tedcruz;2016-02-04 15:50;253;497;"Speaking with the press in the Granite State #nhpolitics #fitn pic.twitter.com/xvvltf4f3P";;;#nhpolitics #fitn;"695363890251567104";https://twitter.com/tedcruz/status/695363890251567104
tedcruz;2016-02-04 12:14;823;848;"Why does President Jimmy Carter choose @realDonaldTrump ? WATCH --> https:// amp.twimg.com/v/04105e70-f67 8-40cd-b470-b0c2ad645f2f …";;@realDonaldTrump;;"695309448571523072";https://twitter.com/tedcruz/status/695309448571523072
tedcruz;2016-02-04 12:10;318;586;"Thank you #CruzCrew ! https:// twitter.com/washingtonpost /status/695308101545783298 …";;;#CruzCrew;"695308513929605120";https://twitter.com/tedcruz/status/695308513929605120
tedcruz;2016-02-04 10:24;488;830;"As president, I’ll defend our Second Amendment right to keep and bear arms: https://www. tedcruz.org/l/2nd-amendmen t-rights/ … #2A https:// twitter.com/mattfleg/statu s/695280291611594752 …";;;#2A;"695281673844297730";https://twitter.com/tedcruz/status/695281673844297730
tedcruz;2016-02-03 18:15;230;379;". @TheKuhnerReport warming up the crowd in Nashua, NH! #FITN #nhpolitics pic.twitter.com/Igqcwq3hmN";;@TheKuhnerReport;#FITN #nhpolitics;"695037847343013888";https://twitter.com/tedcruz/status/695037847343013888
tedcruz;2016-02-03 17:32;368;727;"Merrimack, NH is ready to reignite the promise of America! Join us if you are too: http:// votetedcruz.com/nh/ #FITN pic.twitter.com/mfw1bZu8XS";;;#FITN;"695027069722333184";https://twitter.com/tedcruz/status/695027069722333184
tedcruz;2016-02-03 16:45;486;750;"This is a job interview. Anyone who wants to be POTUS owes it to the people to come before them & answer questions https://www. youtube.com/watch?v=MMYqbg fsbXE …";;;;"695015220058595328";https://twitter.com/tedcruz/status/695015220058595328
tedcruz;2016-02-03 13:44;1866;2434;"Yet another #Trumpertantrum ... @realDonaldTrump very angry w/the people of Iowa. They actually looked at his record. https:// twitter.com/realdonaldtrum p/status/694879900256354304 …";;@realDonaldTrump;#Trumpertantrum;"694969654503145474";https://twitter.com/tedcruz/status/694969654503145474
tedcruz;2016-02-03 11:26;971;1279;"Bernie is contesting #IA results. Maybe Donald should go back to IA & join the Ds. Bet they'd love #TrumpCare https://www. youtube.com/watch?v=OOJrYx HQO-E …";;;#IA #TrumpCare;"694934896146448384";https://twitter.com/tedcruz/status/694934896146448384
tedcruz;2016-02-02 21:39;526;1906;"It was awesome meeting Brianna and her sister Katie in Greenville today. Brianna made 552 calls for our campaign! pic.twitter.com/8Fs0O68VPn";;;;"694726956714045440";https://twitter.com/tedcruz/status/694726956714045440
