username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2016-02-05 21:26;1792;5581;"" @ericnlin : @AC360 DonaldTrump: no raise in 8 years, home not worth what I paid for it, healthcare is a joke Obama is a liar. TRUMP 2016"";;@ericnlin @AC360;;"695810703542845440";https://twitter.com/realDonaldTrump/status/695810703542845440
realDonaldTrump;2016-02-05 21:20;2190;4708;"Border agent: "We might as well abolish our immigration laws altogether" http://www. washingtonexaminer.com/border-agent-w e-might-as-well-abolish-our-immigration-laws-altogether/article/2582401 …";;;;"695809280587534336";https://twitter.com/realDonaldTrump/status/695809280587534336
realDonaldTrump;2016-02-05 21:10;1987;4829;"I said this was happening long ago- I will stop this immediately! http://www. washingtonexaminer.com/report-ms-13-f oot-soldiers-use-surge-to-cross-border-colonize-new-criminal-territory/article/2582396 …";;;;"695806716601040896";https://twitter.com/realDonaldTrump/status/695806716601040896
realDonaldTrump;2016-02-05 20:51;2558;5479;"It never ends! https:// twitter.com/foxnation/stat us/695792335708385280 …";;;;"695801946347806721";https://twitter.com/realDonaldTrump/status/695801946347806721
realDonaldTrump;2016-02-05 20:42;3141;6213;"I told you so. Our country totally lost control of illegal immigration, even with criminals. http://www. breitbart.com/big-government /2016/02/04/exclusive-immigration-committee-chart-fugitive-criminal-aliens-outnumber-all-new-hampshire-city-populations/ …";;;;"695799815939190784";https://twitter.com/realDonaldTrump/status/695799815939190784
realDonaldTrump;2016-02-05 20:08;3294;10245;"10,000 people in South Carolina, unbelievable evening! Will be in New Hampshire tomorrow- love it. pic.twitter.com/tF033Yjhu3";Florence, SC;;;"695791084413317124";https://twitter.com/realDonaldTrump/status/695791084413317124
realDonaldTrump;2016-02-05 14:29;2582;8788;"I very much look forward to tomorrow’s debate in New Hampshire—so many things to say, so much at stake. It will be an incredible evening!";;;;"695705786903830528";https://twitter.com/realDonaldTrump/status/695705786903830528
realDonaldTrump;2016-02-04 10:12;4016;11806;"Taking a helicopter to New Hampshire, boarding now. Amazing activity planned. New UMASS poll, very nice! pic.twitter.com/xFvGE0dRlA";;;;"695278741048684544";https://twitter.com/realDonaldTrump/status/695278741048684544
realDonaldTrump;2016-02-04 08:26;4334;10571;"Politicians are trying to chip away at the 2nd Amendment. I won’t let them take away our guns! #Trump2016 Watch: https://www. facebook.com/DonaldTrump/vi deos/10156604838290725/ …";;;#Trump2016;"695252170535477249";https://twitter.com/realDonaldTrump/status/695252170535477249
realDonaldTrump;2016-02-04 00:38;6090;11617;"This is the Cruz voter violation certificate sent to everyone, a misdemeanor at minimum. pic.twitter.com/tMav17UGkf";;;;"695134210273775617";https://twitter.com/realDonaldTrump/status/695134210273775617
realDonaldTrump;2016-02-03 21:11;2774;8797;"Sanders says he wants to run against me because he doesn't want to run against me. He would be so easy to beat!";;;;"695082204100071424";https://twitter.com/realDonaldTrump/status/695082204100071424
realDonaldTrump;2016-02-03 20:31;3416;9419;"THANK YOU to everyone in Little Rock, Arkansas tonight! A record crowd of 12K. #Trump2016 https://www. facebook.com/DonaldTrump/po sts/10156603612740725:0 … pic.twitter.com/I9WkPN3pWm";Little Rock, AR;;#Trump2016;"695072233610280960";https://twitter.com/realDonaldTrump/status/695072233610280960
realDonaldTrump;2016-02-03 14:44;3171;9183;"Dr. Ben Carson blasted Ted Cruz for "deceit and dirty tricks and lies."";;;;"694984821093830656";https://twitter.com/realDonaldTrump/status/694984821093830656
realDonaldTrump;2016-02-03 14:22;3551;9709;"Cruz just lied again- I am, and have been totally against #ObamaCare - repeal and replace!";;;#ObamaCare;"694979360441384960";https://twitter.com/realDonaldTrump/status/694979360441384960
realDonaldTrump;2016-02-03 13:25;4224;10967;"The State of Iowa should disqualify Ted Cruz from the most recent election on the basis that he cheated- a total fraud!";;;;"694964856609439745";https://twitter.com/realDonaldTrump/status/694964856609439745
realDonaldTrump;2016-02-03 13:20;6249;10188;"This was sent out from Ted Cruz- as Iowans arrived at their caucus sites to vote. #CruzFraud pic.twitter.com/tRM7KUCrSU";;;#CruzFraud;"694963798273323008";https://twitter.com/realDonaldTrump/status/694963798273323008
realDonaldTrump;2016-02-03 08:28;7673;17466;"Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus, either a new election should take place or Cruz results nullified.";;;;"694890328273346560";https://twitter.com/realDonaldTrump/status/694890328273346560
realDonaldTrump;2016-02-03 08:21;3741;9278;"And finally, Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and "choice" - a total lie!";;;;"694888332099239936";https://twitter.com/realDonaldTrump/status/694888332099239936
realDonaldTrump;2016-02-03 08:10;3335;7781;"The Voter Violation certificate gave poor marks to the unsuspecting voter(grade of F) and told them to clear it up by voting for Cruz. Fraud";;;;"694885775431835648";https://twitter.com/realDonaldTrump/status/694885775431835648
realDonaldTrump;2016-02-03 08:07;3708;8278;"Many people voted for Cruz over Carson because of this Cruz fraud. Also, Cruz sent out a VOTER VIOLATION certificate to thousands of voters.";;;;"694884902618165248";https://twitter.com/realDonaldTrump/status/694884902618165248
realDonaldTrump;2016-02-03 07:47;6600;13972;"Ted Cruz didn't win Iowa, he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!";;;;"694879900256354304";https://twitter.com/realDonaldTrump/status/694879900256354304
realDonaldTrump;2016-02-02 16:23;4044;15690;"On my way to New Hampshire- expecting a big and spirited crowd! #FITN #Trump2016 https://www. facebook.com/DonaldTrump/po sts/10156599412210725:0 … pic.twitter.com/9Hb7JO3wrZ";;;#FITN #Trump2016;"694647454365552640";https://twitter.com/realDonaldTrump/status/694647454365552640
realDonaldTrump;2016-02-02 14:02;4151;13809;"Anybody who watched all of Ted Cruz's far too long, rambling, overly flamboyant speech last nite would say that was his Howard Dean moment!";;;;"694611948940443648";https://twitter.com/realDonaldTrump/status/694611948940443648
realDonaldTrump;2016-02-02 13:44;3255;10416;"" @stephbewitching @realDonaldTrump All you haters need to realize Trump got the second highest vote in history. And he's never held office!"";;@stephbewitching @realDonaldTrump;;"694607450750717952";https://twitter.com/realDonaldTrump/status/694607450750717952
realDonaldTrump;2016-02-02 10:39;4236;15803;"I don't believe I have been given any credit by the voters for self-funding my campaign, the only one. I will keep doing, but not worth it!";;;;"694560681090248704";https://twitter.com/realDonaldTrump/status/694560681090248704
realDonaldTrump;2016-02-02 10:34;2763;9428;"I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd";;;;"694559410488737793";https://twitter.com/realDonaldTrump/status/694559410488737793
realDonaldTrump;2016-02-02 10:29;3839;12376;"The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!";;;;"694558166697271297";https://twitter.com/realDonaldTrump/status/694558166697271297
realDonaldTrump;2016-02-02 10:14;4230;14835;"Because I was told I could not do well in Iowa, I spent very little there - a fraction of Cruz & Rubio. Came in a strong second. Great honor";;;;"694554471154749440";https://twitter.com/realDonaldTrump/status/694554471154749440
realDonaldTrump;2016-02-02 10:03;5486;20459;"My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice";;;;"694551687080644612";https://twitter.com/realDonaldTrump/status/694551687080644612
realDonaldTrump;2016-02-01 07:25;9219;21782;"It all begins today - WE WILL FINALLY TAKE OUR COUNTRY BACK AND MAKE AMERICA GREAT AGAIN!";;;;"694149534918651905";https://twitter.com/realDonaldTrump/status/694149534918651905
realDonaldTrump;2016-01-31 20:51;2075;5205;"Join us! #CaucusForTrump 11am WATERLOO: https://www. eventbrite.com/e/donald-j-tru mp-in-waterloo-ia-tickets-21034938066 … 1:30pm CEDER RAPIDS: https://www. eventbrite.com/e/donald-j-tru mp-in-cedar-rapids-iowa-tickets-20961131308 … pic.twitter.com/yyjQ1iFT2x";;;#CaucusForTrump;"693989991953739777";https://twitter.com/realDonaldTrump/status/693989991953739777
realDonaldTrump;2016-01-31 15:03;1666;5218;". @DonaldJTrumpJr & his wife @MrsVanessaTrump attended the #SnowflakeGardenBrunch - here w/ Governor @TerryBranstad . pic.twitter.com/mgLh9Im9QI";Iowa, USA;@DonaldJTrumpJr @MrsVanessaTrump @TerryBranstad;#SnowflakeGardenBrunch;"693902396485799936";https://twitter.com/realDonaldTrump/status/693902396485799936
realDonaldTrump;2016-01-31 12:40;2441;5573;"Watch @IvankaTrump show you how easy it is to #CaucusForTrump in Iowa! #IACaucus Video: https://www. facebook.com/DonaldTrump/vi deos/10156587731980725/ … pic.twitter.com/4Ma5JSkFu7";Iowa, USA;@IvankaTrump;#CaucusForTrump #IACaucus;"693866510578651138";https://twitter.com/realDonaldTrump/status/693866510578651138
realDonaldTrump;2016-01-31 10:47;2639;8253;"So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump";;;#CaucusForTrump;"693838082282430464";https://twitter.com/realDonaldTrump/status/693838082282430464
realDonaldTrump;2016-01-31 10:26;4552;10499;"It is time to take back our country- and MAKE AMERICA GREAT AGAIN! #CaucusForTrump Video: https://www. facebook.com/DonaldTrump/vi deos/10156591076765725/ … pic.twitter.com/bJ6a0t9Pv2";;;#CaucusForTrump;"693832776844378113";https://twitter.com/realDonaldTrump/status/693832776844378113
realDonaldTrump;2016-01-31 08:47;1119;4528;"I will be interviewed on Face The Nation with @jdickerson this morning. Enjoy!";;@jdickerson;;"693807728611893249";https://twitter.com/realDonaldTrump/status/693807728611893249
realDonaldTrump;2016-01-31 08:44;1048;4282;"I am in Iowa. Will be interviewed on This Week With @GStephanopoulos this morning. ENJOY!";;@GStephanopoulos;;"693806945505976321";https://twitter.com/realDonaldTrump/status/693806945505976321
realDonaldTrump;2016-01-31 08:40;2020;7165;"If I would have done the last debate, a record would have been set (instead of the poor ratings recieved). Also, VETS got $6,000,000.";;;;"693806043407618048";https://twitter.com/realDonaldTrump/status/693806043407618048
realDonaldTrump;2016-01-31 08:32;3184;10497;"By not doing the failed, poorly rated debate, I was able to make the point of not allowing "unfairness" - while raising $6,000,000 for VETS.";;;;"693803936965197824";https://twitter.com/realDonaldTrump/status/693803936965197824
realDonaldTrump;2016-01-31 08:22;3067;8544;"Wow, just saw an ad - Cruz is lying on so many levels. There is nobody more against ObamaCare than me, will repeal & replace. He lies!";;;;"693801552855740416";https://twitter.com/realDonaldTrump/status/693801552855740416
realDonaldTrump;2016-01-31 07:16;2164;6532;"Ted Cruz is in trouble for not reporting his bank borrowing in his very important Financial Disclosure Form. Very low interest loans, scam!";;;;"693784955537592320";https://twitter.com/realDonaldTrump/status/693784955537592320
realDonaldTrump;2016-01-31 07:06;3206;8647;"Ted Cruz is totally unelectable, if he even gets to run (born in Canada). Will loose big to Hillary. Polls show I beat Hillary easily! WIN!";;;;"693782388564865024";https://twitter.com/realDonaldTrump/status/693782388564865024
realDonaldTrump;2016-01-31 06:49;2486;9569;"I will be going to church in Iowa this morning with my wife, Melania. After church I will be making two speeches and touring the State!";;;;"693778147439824896";https://twitter.com/realDonaldTrump/status/693778147439824896
realDonaldTrump;2016-01-31 06:42;1357;4257;". @bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends";;@bobvanderplaats @foxandfriends;;"693776360750190592";https://twitter.com/realDonaldTrump/status/693776360750190592
realDonaldTrump;2016-01-31 06:36;1405;4091;". @bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100,000 for himself.Phony @foxandfriends";;@bobvanderplaats @foxandfriends;;"693774895591763968";https://twitter.com/realDonaldTrump/status/693774895591763968
realDonaldTrump;2016-01-31 06:31;1370;4175;". @bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms, free (and more). I said pay and he endorsed Cruz!";;@bobvanderplaats;;"693773484984434688";https://twitter.com/realDonaldTrump/status/693773484984434688
realDonaldTrump;2016-01-31 06:22;2829;6637;"The Cruz campaign issued a dishonest and deceptive get out the vote ad calling voters "in violation." They are now under investigation. Bad!";;;;"693771408896229378";https://twitter.com/realDonaldTrump/status/693771408896229378
