username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JebBush;2016-02-01 09:08;87;159;"All candidates can talk, but Jeb has delivered. https:// amp.twimg.com/v/56119480-3f4 f-40c1-9693-862c7e0c823a …";;;;"694175552194764800";https://twitter.com/JebBush/status/694175552194764800
JebBush;2016-02-01 08:07;136;293;". @realDonaldTrump is not a serious candidate. We’re living in serious times & need a real Commander-in-Chief. https:// amp.twimg.com/v/e80a30e6-486 4-4a7b-a35a-29ddcb32fa19 …";;@realDonaldTrump;;"694160254452404224";https://twitter.com/JebBush/status/694160254452404224
JebBush;2016-01-31 20:25;69;181;"Grateful for the support of Des Moines' Coach Liang Chow — the man who trained US Olympic gymnasts for 25 years. https:// amp.twimg.com/v/746817cd-dcb 1-4e3c-b7cf-c8771caf0906 …";;;;"693983468968017920";https://twitter.com/JebBush/status/693983468968017920
JebBush;2016-01-31 15:48;159;440;"1 more day until the Iowa Caucus and we have all hands — and paws — on deck. pic.twitter.com/aCsSUdcisG";;;;"693913686503743489";https://twitter.com/JebBush/status/693913686503743489
JebBush;2016-01-31 14:54;93;183;"Today, over 300,000 Florida students are in #schoolchoice programs because we took on the teachers unions & won. https:// amp.twimg.com/v/66d33021-129 f-4521-b2bd-207d47b0dd55 …";;;#schoolchoice;"693900151576891392";https://twitter.com/JebBush/status/693900151576891392
JebBush;2016-01-31 13:54;90;131;"When @ChrisChristie & @JohnKasich were expanding Medicaid, I fought alongside the FL House to prevent expansion. https:// amp.twimg.com/v/6f3a047b-ef9 6-4e33-8f5b-bbba95436d76 …";;@ChrisChristie @JohnKasich;;"693884963440037888";https://twitter.com/JebBush/status/693884963440037888
JebBush;2016-01-31 11:52;93;231;"Proud to have the support of 15 former governors who value proven executive experience. Welcome to the team. http:// jeb.cm/1SkIWly";;;;"693854339820052480";https://twitter.com/JebBush/status/693854339820052480
JebBush;2016-01-31 10:39;56;292;"Definitely won’t find anything cuter to show off our Jeb gear. pic.twitter.com/g6AJvzWAds";;;;"693835996555800577";https://twitter.com/JebBush/status/693835996555800577
JebBush;2016-01-31 09:03;83;209;"Had the chance to share lessons I’ve learned about drug addiction with my beloved daughter there with me. https:// amp.twimg.com/v/36a3966a-dd6 f-41e9-8772-94faa64dbfda …";;;;"693811917681332229";https://twitter.com/JebBush/status/693811917681332229
JebBush;2016-01-30 18:23;111;404;"2 more days to go & our volunteers aren’t stopping until every door is knocked and every yard sign finds a home. pic.twitter.com/s5fjOLu7R0";;;;"693590329660948480";https://twitter.com/JebBush/status/693590329660948480
